id,station,date,prcp,tobs
9307,USC00518838,4/25/11,0,75
9308,USC00518838,4/26/11,0.1,74
9309,USC00518838,4/27/11,0.2,72
9310,USC00518838,4/28/11,0.06,75
9311,USC00518838,4/29/11,0.02,74
9312,USC00518838,5/2/11,,73
9313,USC00518838,5/3/11,0.53,71
9314,USC00518838,5/4/11,2.1,71
9315,USC00518838,5/5/11,0.52,72
9316,USC00518838,5/6/11,0.04,73
9317,USC00518838,5/9/11,,71
9318,USC00518838,5/10/11,0.35,72
9319,USC00518838,5/11/11,0.1,73
9320,USC00518838,5/12/11,0.03,75
9321,USC00518838,5/16/11,0,75
9322,USC00518838,5/17/11,0.01,77
9323,USC00518838,5/18/11,0.01,76
9324,USC00518838,5/19/11,0.02,75
9325,USC00518838,5/20/11,0,75
9326,USC00518838,5/23/11,,76
9327,USC00518838,5/24/11,0.03,76
9328,USC00518838,5/25/11,0,74
9329,USC00518838,6/8/11,,73
9330,USC00518838,6/9/11,0.04,76
9331,USC00518838,6/12/11,,74
9332,USC00518838,6/13/11,0.08,76
9333,USC00518838,6/14/11,0.09,73
9334,USC00518838,6/15/11,0.06,76
9335,USC00518838,6/16/11,0.07,76
9336,USC00518838,6/20/11,,78
9337,USC00518838,6/21/11,0.05,75
9338,USC00518838,6/22/11,0.82,77
9339,USC00518838,7/6/11,0.05,72
9340,USC00518838,7/7/11,0.74,73
9341,USC00518838,8/8/11,,77
9342,USC00518838,8/10/11,,73
9343,USC00518838,8/12/11,,74
9344,USC00518838,8/24/11,0,72
9345,USC00518838,9/1/11,0.01,73
9346,USC00518838,9/2/11,0.08,77
9347,USC00518838,9/7/11,0,76
9348,USC00518838,9/9/11,0,73
9349,USC00518838,9/23/11,,75
9350,USC00518838,9/26/11,,79
9351,USC00518838,10/20/11,0,75
9352,USC00518838,10/31/11,,74
9353,USC00518838,11/4/11,0.6,72
9354,USC00518838,1/5/12,0.1,72
9355,USC00518838,1/9/12,0,74
9356,USC00518838,1/10/12,0,62
9357,USC00518838,1/11/12,0.01,73
9358,USC00518838,1/12/12,0.1,74
9359,USC00518838,1/14/12,0,58
9360,USC00518838,1/16/12,,58
9361,USC00518838,1/17/12,0.26,69
9362,USC00518838,1/18/12,1.26,73
9363,USC00518838,1/19/12,0,78
9364,USC00518838,1/20/12,0,78
9365,USC00518838,1/23/12,,77
9366,USC00518838,1/24/12,0,77
9367,USC00518838,1/25/12,0,74
9368,USC00518838,1/26/12,0.06,71
9369,USC00518838,1/27/12,1.03,72
9370,USC00518838,1/28/12,0.05,73
9371,USC00518838,1/29/12,0.05,71
9372,USC00518838,1/31/12,,72
9373,USC00518838,2/6/12,,70
9374,USC00518838,2/9/12,,70
9375,USC00518838,2/10/12,0,71
9376,USC00518838,2/14/12,,74
9377,USC00518838,2/15/12,0,74
9378,USC00518838,2/24/12,,76
9379,USC00518838,2/27/12,,73
9380,USC00518838,2/29/12,,74
9381,USC00518838,3/1/12,0,71
9382,USC00518838,3/3/12,0.22,65
9383,USC00518838,3/4/12,2.7,65
9384,USC00518838,3/5/12,0.92,62
9385,USC00518838,4/2/12,,79
9386,USC00518838,4/4/12,,74
9387,USC00518838,4/5/12,0.3,69
9388,USC00518838,4/9/12,,69
9389,USC00518838,4/16/12,,73
9390,USC00518838,5/2/12,,71
9391,USC00518838,5/9/12,,72
9392,USC00518838,5/17/12,,69
9393,USC00518838,5/18/12,0.3,76
9394,USC00518838,5/22/12,,74
9395,USC00518838,5/24/12,,73
9396,USC00518838,5/25/12,0.2,77
9397,USC00518838,5/27/12,,73
9398,USC00518838,5/28/12,0.15,74
9399,USC00518838,6/1/12,0.03,75
9400,USC00518838,6/14/12,,73
9401,USC00518838,6/21/12,,76
9402,USC00518838,6/26/12,,71
9403,USC00518838,6/29/12,,71
9404,USC00518838,7/2/12,,75
9405,USC00518838,7/20/12,0.05,72
9406,USC00518838,7/22/12,0.4,78
9407,USC00518838,7/23/12,0.03,79
9408,USC00518838,7/24/12,0.22,75
9409,USC00518838,7/25/12,0.2,77
9410,USC00518838,7/30/12,,77
9411,USC00518838,7/31/12,0.02,76
9412,USC00518838,8/1/12,0,79
9413,USC00518838,8/3/12,0,77
9414,USC00518838,8/6/12,0.26,78
9415,USC00518838,8/24/12,,75
9416,USC00518838,9/14/12,,74
9417,USC00518838,9/17/12,,77
9418,USC00518838,9/21/12,,79
9419,USC00518838,9/24/12,,79
9420,USC00518838,10/5/12,0,74
9421,USC00518838,10/8/12,,80
9422,USC00518838,10/10/12,,80
9423,USC00518838,10/11/12,0.08,78
9424,USC00518838,10/12/12,0.01,80
9425,USC00518838,10/15/12,,78
9426,USC00518838,10/16/12,0.11,77
9427,USC00518838,10/17/12,0,75
9428,USC00518838,10/18/12,0.02,76
9429,USC00518838,10/22/12,,75
9430,USC00518838,11/1/12,,77
9431,USC00518838,11/8/12,,75
9432,USC00518838,11/13/12,,75
9433,USC00518838,11/15/12,,72
9434,USC00518838,11/16/12,0.45,74
9435,USC00518838,11/20/12,,75
9436,USC00518838,11/26/12,,69
9437,USC00518838,11/27/12,0,71
9438,USC00518838,12/3/12,,74
9439,USC00518838,12/6/12,,73
9440,USC00518838,1/10/13,0,74
9441,USC00518838,1/14/13,,68
9442,USC00518838,1/23/13,,66
9443,USC00518838,1/24/13,0.3,67
9444,USC00518838,1/25/13,0.9,74
9445,USC00518838,2/1/13,,70
9446,USC00518838,2/2/13,,64
9447,USC00518838,2/6/13,,70
9448,USC00518838,2/7/13,0,72
9449,USC00518838,2/8/13,0.05,73
9450,USC00518838,2/14/13,,69
9451,USC00518838,2/15/13,0,70
9452,USC00518838,2/20/13,,65
9453,USC00518838,2/22/13,,66
9454,USC00518838,2/25/13,,70
9455,USC00518838,2/27/13,,69
9456,USC00518838,4/3/13,0.05,70
9457,USC00518838,4/5/13,0,73
9458,USC00518838,4/8/13,,70
9459,USC00518838,4/11/13,,75
9460,USC00518838,4/15/13,,65
9461,USC00518838,8/5/13,0.01,79
9462,USC00518838,8/6/13,0.02,80
9463,USC00518838,8/7/13,0,80
9464,USC00518838,8/8/13,0,72
9465,USC00518838,8/9/13,0,80
9466,USC00518838,8/12/13,,78
9467,USC00518838,8/14/13,,79
9468,USC00518838,8/19/13,0,78
9469,USC00518838,8/21/13,0,78
9470,USC00518838,8/22/13,0.01,74
9471,USC00518838,8/23/13,0.01,80
9472,USC00518838,8/27/13,0,79
9473,USC00518838,8/29/13,,80
9474,USC00518838,8/30/13,0,80
9475,USC00518838,9/1/13,,74
9476,USC00518838,9/5/13,,77
9477,USC00518838,9/6/13,0.01,78
9478,USC00518838,9/10/13,,79
9479,USC00518838,9/16/13,,78
9480,USC00518838,9/19/13,,72
9481,USC00518838,9/30/13,,78
9482,USC00518838,10/18/13,0,77
9483,USC00518838,12/17/13,,73
9484,USC00518838,12/19/13,,72
9485,USC00518838,12/20/13,0.16,73
9486,USC00518838,12/23/13,,72
9487,USC00518838,1/6/14,,71
9488,USC00518838,1/8/14,,65
9489,USC00518838,1/10/14,,67
9490,USC00518838,1/13/14,,73
9491,USC00518838,1/14/14,0.41,75
9492,USC00518838,2/3/14,0,64
9493,USC00518838,2/7/14,0,69
9494,USC00518838,2/12/14,0,72
9495,USC00518838,2/13/14,0,72
9496,USC00518838,2/16/14,0.1,68
9497,USC00518838,2/26/14,0,65
9498,USC00518838,5/14/15,,72
9499,USC00518838,5/18/15,,68
9500,USC00518838,5/19/15,0,75
9501,USC00518838,5/21/15,0,72
9502,USC00518838,5/26/15,0,70
9503,USC00518838,5/28/15,0,71
9504,USC00518838,9/21/15,0,76
9505,USC00518838,9/28/15,0,77
9506,USC00518838,9/29/15,0,73
9507,USC00518838,10/13/15,0,73
9508,USC00518838,10/16/15,0,79
9509,USC00518838,10/20/15,0,74
9510,USC00518838,10/21/15,,80
9511,USC00518838,10/26/15,,78
9512,USC00518838,10/27/15,,76
9513,USC00518838,10/29/15,,77
9514,USC00518838,11/2/15,,80
9515,USC00518838,11/5/15,,72
9516,USC00518838,11/9/15,,76
9517,USC00518838,11/12/15,,74
9518,USC00518838,11/20/15,,70
9519,USC00519523,1/1/10,0.15,75
9520,USC00519523,1/2/10,0,75
9521,USC00519523,1/3/10,0,77
9522,USC00519523,1/4/10,0,75
9523,USC00519523,1/5/10,0.01,75
9524,USC00519523,1/6/10,0.11,72
9525,USC00519523,1/7/10,0.7,68
9526,USC00519523,1/8/10,0.02,63
9527,USC00519523,1/9/10,0.01,69
9528,USC00519523,1/10/10,0,72
9529,USC00519523,1/11/10,0.48,68
9530,USC00519523,1/12/10,0,61
9531,USC00519523,1/13/10,0,60
9532,USC00519523,1/14/10,0,65
9533,USC00519523,1/15/10,0,68
9534,USC00519523,1/16/10,0,68
9535,USC00519523,1/17/10,0,70
9536,USC00519523,1/18/10,0,77
9537,USC00519523,1/19/10,0,74
9538,USC00519523,1/20/10,0,67
9539,USC00519523,1/21/10,0.13,70
9540,USC00519523,1/22/10,0,66
9541,USC00519523,1/23/10,0,75
9542,USC00519523,1/24/10,0,72
9543,USC00519523,1/25/10,0,65
9544,USC00519523,1/26/10,0.01,76
9545,USC00519523,1/27/10,0.28,69
9546,USC00519523,1/28/10,0.09,71
9547,USC00519523,1/29/10,1.15,65
9548,USC00519523,1/30/10,2.75,69
9549,USC00519523,1/31/10,0.05,72
9550,USC00519523,2/1/10,0,68
9551,USC00519523,2/2/10,0,66
9552,USC00519523,2/3/10,0.44,65
9553,USC00519523,2/4/10,0,68
9554,USC00519523,2/5/10,0.04,65
9555,USC00519523,2/6/10,0,76
9556,USC00519523,2/7/10,0,63
9557,USC00519523,2/8/10,0,71
9558,USC00519523,2/9/10,0,70
9559,USC00519523,2/10/10,0,66
9560,USC00519523,2/11/10,0,71
9561,USC00519523,2/12/10,0.07,70
9562,USC00519523,2/13/10,0,71
9563,USC00519523,2/14/10,0,73
9564,USC00519523,2/15/10,0,73
9565,USC00519523,2/16/10,0,59
9566,USC00519523,2/17/10,0.01,68
9567,USC00519523,2/18/10,0,67
9568,USC00519523,2/19/10,0.2,63
9569,USC00519523,2/20/10,0.19,74
9570,USC00519523,2/21/10,0.16,66
9571,USC00519523,2/22/10,0.14,63
9572,USC00519523,2/23/10,0.03,63
9573,USC00519523,2/24/10,0,62
9574,USC00519523,2/25/10,0,69
9575,USC00519523,2/26/10,0,73
9576,USC00519523,2/27/10,0.01,73
9577,USC00519523,2/28/10,0.19,69
9578,USC00519523,3/1/10,0.01,69
9579,USC00519523,3/2/10,0,71
9580,USC00519523,3/3/10,0,71
9581,USC00519523,3/4/10,0.15,69
9582,USC00519523,3/5/10,0.12,70
9583,USC00519523,3/6/10,0.02,72
9584,USC00519523,3/7/10,0,72
9585,USC00519523,3/8/10,0.02,70
9586,USC00519523,3/9/10,0,69
9587,USC00519523,3/10/10,0.12,72
9588,USC00519523,3/11/10,0.04,72
9589,USC00519523,3/12/10,0,69
9590,USC00519523,3/13/10,0,76
9591,USC00519523,3/14/10,0,75
9592,USC00519523,3/15/10,0.13,71
9593,USC00519523,3/16/10,0.35,71
9594,USC00519523,3/17/10,0.05,69
9595,USC00519523,3/18/10,0.74,67
9596,USC00519523,3/19/10,0.03,68
9597,USC00519523,3/20/10,0,71
9598,USC00519523,3/21/10,0,70
9599,USC00519523,3/22/10,0,73
9600,USC00519523,3/23/10,0,67
9601,USC00519523,3/24/10,0.01,77
9602,USC00519523,3/25/10,0.12,73
9603,USC00519523,3/26/10,0.02,74
9604,USC00519523,3/27/10,0.02,77
9605,USC00519523,3/28/10,0.05,76
9606,USC00519523,3/29/10,0,73
9607,USC00519523,3/30/10,0.01,73
9608,USC00519523,3/31/10,0,73
9609,USC00519523,4/1/10,0.03,72
9610,USC00519523,4/2/10,0,72
9611,USC00519523,4/3/10,0.19,72
9612,USC00519523,4/4/10,0.12,72
9613,USC00519523,4/5/10,0.1,72
9614,USC00519523,4/6/10,0.03,73
9615,USC00519523,4/7/10,0.2,73
9616,USC00519523,4/8/10,0,73
9617,USC00519523,4/9/10,0,73
9618,USC00519523,4/10/10,0,76
9619,USC00519523,4/11/10,0.01,75
9620,USC00519523,4/12/10,0,71
9621,USC00519523,4/13/10,0.13,71
9622,USC00519523,4/14/10,0.02,69
9623,USC00519523,4/15/10,0,70
9624,USC00519523,4/16/10,0.02,64
9625,USC00519523,4/17/10,0.02,69
9626,USC00519523,4/18/10,0,70
9627,USC00519523,4/19/10,0,72
9628,USC00519523,4/20/10,0.12,72
9629,USC00519523,4/21/10,0.1,72
9630,USC00519523,4/22/10,0.04,73
9631,USC00519523,4/23/10,0.14,72
9632,USC00519523,4/24/10,0.02,74
9633,USC00519523,4/25/10,0,76
9634,USC00519523,4/26/10,0,73
9635,USC00519523,4/27/10,0,74
9636,USC00519523,4/28/10,0.03,74
9637,USC00519523,4/29/10,0.03,73
9638,USC00519523,4/30/10,0,74
9639,USC00519523,5/1/10,0,76
9640,USC00519523,5/2/10,0.12,71
9641,USC00519523,5/3/10,0.46,72
9642,USC00519523,5/4/10,0.07,77
9643,USC00519523,5/5/10,0,75
9644,USC00519523,5/6/10,0,74
9645,USC00519523,5/7/10,0.01,71
9646,USC00519523,5/8/10,0.05,76
9647,USC00519523,5/9/10,0,76
9648,USC00519523,5/10/10,0,78
9649,USC00519523,5/11/10,0,78
9650,USC00519523,5/12/10,0.08,78
9651,USC00519523,5/14/10,0,75
9652,USC00519523,5/15/10,0.05,71
9653,USC00519523,5/16/10,0.06,73
9654,USC00519523,5/17/10,0.03,74
9655,USC00519523,5/18/10,0,75
9656,USC00519523,5/19/10,0,78
9657,USC00519523,5/20/10,0.01,75
9658,USC00519523,5/21/10,0,74
9659,USC00519523,5/22/10,0,75
9660,USC00519523,5/23/10,0.05,75
9661,USC00519523,5/24/10,0.06,75
9662,USC00519523,5/25/10,0,76
9663,USC00519523,5/26/10,0.08,78
9664,USC00519523,5/27/10,0,80
9665,USC00519523,5/29/10,0,78
9666,USC00519523,5/30/10,0,76
9667,USC00519523,5/31/10,0,81
9668,USC00519523,6/1/10,0.03,76
9669,USC00519523,6/2/10,0,76
9670,USC00519523,6/3/10,0,76
9671,USC00519523,6/4/10,0,73
9672,USC00519523,6/5/10,0,78
9673,USC00519523,6/6/10,0,77
9674,USC00519523,6/7/10,0,77
9675,USC00519523,6/8/10,0.01,77
9676,USC00519523,6/9/10,0,78
9677,USC00519523,6/10/10,0,78
9678,USC00519523,6/11/10,0,76
9679,USC00519523,6/12/10,0,76
9680,USC00519523,6/13/10,0,79
9681,USC00519523,6/14/10,0,74
9682,USC00519523,6/15/10,0,75
9683,USC00519523,6/16/10,0,76
9684,USC00519523,6/17/10,0,75
9685,USC00519523,6/18/10,0.14,73
9686,USC00519523,6/19/10,0,76
9687,USC00519523,6/20/10,0,78
9688,USC00519523,6/21/10,0,76
9689,USC00519523,6/22/10,0,79
9690,USC00519523,6/23/10,0,77
9691,USC00519523,6/24/10,0,76
9692,USC00519523,6/25/10,0.08,74
9693,USC00519523,6/26/10,0.08,75
9694,USC00519523,6/28/10,0,76
9695,USC00519523,6/29/10,0,76
9696,USC00519523,6/30/10,0,76
9697,USC00519523,7/1/10,0.13,74
9698,USC00519523,7/2/10,0.14,74
9699,USC00519523,7/3/10,0.09,76
9700,USC00519523,7/4/10,0.05,79
9701,USC00519523,7/5/10,0.01,79
9702,USC00519523,7/6/10,0.08,73
9703,USC00519523,7/7/10,0.21,73
9704,USC00519523,7/8/10,0.02,76
9705,USC00519523,7/9/10,0.06,72
9706,USC00519523,7/10/10,0.1,76
9707,USC00519523,7/11/10,0,81
9708,USC00519523,7/12/10,0,75
9709,USC00519523,7/13/10,0,76
9710,USC00519523,7/14/10,0.04,74
9711,USC00519523,7/15/10,0.03,76
9712,USC00519523,7/16/10,0.03,80
9713,USC00519523,7/17/10,0.08,74
9714,USC00519523,7/18/10,0.07,77
9715,USC00519523,7/19/10,0,76
9716,USC00519523,7/20/10,0,77
9717,USC00519523,7/21/10,0.06,74
9718,USC00519523,7/22/10,0,76
9719,USC00519523,7/23/10,0,73
9720,USC00519523,7/24/10,0,77
9721,USC00519523,7/25/10,0,77
9722,USC00519523,7/26/10,0,76
9723,USC00519523,7/27/10,0,81
9724,USC00519523,7/28/10,0,76
9725,USC00519523,7/29/10,0,77
9726,USC00519523,7/30/10,0,73
9727,USC00519523,7/31/10,0.09,76
9728,USC00519523,8/1/10,0.16,77
9729,USC00519523,8/2/10,0.19,74
9730,USC00519523,8/3/10,0.08,74
9731,USC00519523,8/4/10,0.26,76
9732,USC00519523,8/5/10,0.09,73
9733,USC00519523,8/6/10,0.09,76
9734,USC00519523,8/7/10,0.01,78
9735,USC00519523,8/8/10,0,76
9736,USC00519523,8/9/10,0,77
9737,USC00519523,8/10/10,0,77
9738,USC00519523,8/11/10,0.06,74
9739,USC00519523,8/12/10,0,75
9740,USC00519523,8/13/10,0.04,79
9741,USC00519523,8/14/10,0,78
9742,USC00519523,8/15/10,0.02,76
9743,USC00519523,8/16/10,0.08,72
9744,USC00519523,8/17/10,0,74
9745,USC00519523,8/18/10,0.02,77
9746,USC00519523,8/19/10,0.04,77
9747,USC00519523,8/20/10,0.02,77
9748,USC00519523,8/21/10,0.01,79
9749,USC00519523,8/22/10,0.01,78
9750,USC00519523,8/23/10,0,77
9751,USC00519523,8/24/10,0,76
9752,USC00519523,8/25/10,0.06,76
9753,USC00519523,8/26/10,0.06,77
9754,USC00519523,8/27/10,0.01,77
9755,USC00519523,8/28/10,0,82
9756,USC00519523,8/29/10,0.05,77
9757,USC00519523,8/30/10,0,76
9758,USC00519523,8/31/10,0.02,76
9759,USC00519523,9/1/10,0,76
9760,USC00519523,9/2/10,0.14,73
9761,USC00519523,9/3/10,0.27,76
9762,USC00519523,9/4/10,0.02,80
9763,USC00519523,9/5/10,0.01,78
9764,USC00519523,9/6/10,0.02,78
9765,USC00519523,9/7/10,0.23,75
9766,USC00519523,9/8/10,0.07,77
9767,USC00519523,9/9/10,0.02,77
9768,USC00519523,9/10/10,0.17,75
9769,USC00519523,9/11/10,0.18,81
9770,USC00519523,9/12/10,0.01,78
9771,USC00519523,9/13/10,0,77
9772,USC00519523,9/14/10,0,76
9773,USC00519523,9/15/10,0,76
9774,USC00519523,9/16/10,0,77
9775,USC00519523,9/17/10,0,77
9776,USC00519523,9/18/10,0.01,77
9777,USC00519523,9/19/10,0.07,76
9778,USC00519523,9/20/10,0.06,76
9779,USC00519523,9/21/10,0.04,76
9780,USC00519523,9/22/10,0.22,74
9781,USC00519523,9/23/10,0.18,76
9782,USC00519523,9/24/10,0.06,75
9783,USC00519523,9/25/10,0.05,76
9784,USC00519523,9/26/10,0,77
9785,USC00519523,9/27/10,0,75
9786,USC00519523,9/28/10,0,73
9787,USC00519523,9/29/10,0,71
9788,USC00519523,9/30/10,0.24,72
9789,USC00519523,10/1/10,0.43,76
9790,USC00519523,10/2/10,0.05,80
9791,USC00519523,10/3/10,0.01,78
9792,USC00519523,10/4/10,0,77
9793,USC00519523,10/5/10,0,77
9794,USC00519523,10/6/10,0,77
9795,USC00519523,10/7/10,0,77
9796,USC00519523,10/8/10,0,81
9797,USC00519523,10/9/10,0,77
9798,USC00519523,10/10/10,0.01,80
9799,USC00519523,10/11/10,0.01,76
9800,USC00519523,10/12/10,0.13,72
9801,USC00519523,10/13/10,0,76
9802,USC00519523,10/14/10,0,76
9803,USC00519523,10/15/10,0,76
9804,USC00519523,10/16/10,0,77
9805,USC00519523,10/17/10,0.06,76
9806,USC00519523,10/18/10,0,72
9807,USC00519523,10/19/10,0,73
9808,USC00519523,10/20/10,0,74
9809,USC00519523,10/21/10,0,77
9810,USC00519523,10/22/10,0,76
9811,USC00519523,10/23/10,0,77
9812,USC00519523,10/24/10,0,80
9813,USC00519523,10/25/10,0,76
9814,USC00519523,10/26/10,0.11,75
9815,USC00519523,10/27/10,0.09,76
9816,USC00519523,10/28/10,0.02,77
9817,USC00519523,10/29/10,0.03,75
9818,USC00519523,10/30/10,0.26,81
9819,USC00519523,10/31/10,0,77
9820,USC00519523,11/1/10,0.24,74
9821,USC00519523,11/2/10,0,75
9822,USC00519523,11/3/10,0.42,70
9823,USC00519523,11/4/10,1.34,72
9824,USC00519523,11/5/10,0.03,74
9825,USC00519523,11/6/10,0.16,74
9826,USC00519523,11/7/10,0.01,76
9827,USC00519523,11/8/10,0,76
9828,USC00519523,11/9/10,0,73
9829,USC00519523,11/10/10,0,75
9830,USC00519523,11/11/10,0,75
9831,USC00519523,11/12/10,0,76
9832,USC00519523,11/13/10,0,76
9833,USC00519523,11/14/10,0,76
9834,USC00519523,11/15/10,0.03,75
9835,USC00519523,11/16/10,0,75
9836,USC00519523,11/17/10,0,66
9837,USC00519523,11/18/10,0,74
9838,USC00519523,11/19/10,0.13,68
9839,USC00519523,11/20/10,0,79
9840,USC00519523,11/21/10,0.05,77
9841,USC00519523,11/22/10,0,67
9842,USC00519523,11/23/10,0,69
9843,USC00519523,11/24/10,0,76
9844,USC00519523,11/25/10,0.02,76
9845,USC00519523,11/26/10,0,77
9846,USC00519523,11/27/10,0.01,76
9847,USC00519523,11/28/10,0.64,76
9848,USC00519523,11/29/10,0.03,73
9849,USC00519523,11/30/10,0,76
9850,USC00519523,12/1/10,0.03,78
9851,USC00519523,12/2/10,0.02,74
9852,USC00519523,12/3/10,0.01,74
9853,USC00519523,12/4/10,0,78
9854,USC00519523,12/5/10,0,78
9855,USC00519523,12/6/10,0,61
9856,USC00519523,12/7/10,0,69
9857,USC00519523,12/8/10,0.15,65
9858,USC00519523,12/9/10,0.03,77
9859,USC00519523,12/10/10,2.02,67
9860,USC00519523,12/11/10,0.3,69
9861,USC00519523,12/12/10,0.09,75
9862,USC00519523,12/13/10,0.02,67
9863,USC00519523,12/14/10,0.04,71
9864,USC00519523,12/15/10,0,74
9865,USC00519523,12/16/10,0,66
9866,USC00519523,12/17/10,0,66
9867,USC00519523,12/18/10,0,77
9868,USC00519523,12/19/10,2.86,70
9869,USC00519523,12/20/10,4.95,73
9870,USC00519523,12/21/10,0.63,71
9871,USC00519523,12/22/10,0.58,71
9872,USC00519523,12/23/10,0.11,71
9873,USC00519523,12/24/10,0.02,67
9874,USC00519523,12/25/10,0.02,71
9875,USC00519523,12/26/10,0.74,74
9876,USC00519523,12/27/10,0.09,76
9877,USC00519523,12/28/10,0.07,72
9878,USC00519523,12/29/10,0.04,74
9879,USC00519523,12/30/10,0.27,75
9880,USC00519523,12/31/10,0.01,69
9881,USC00519523,1/1/11,0.03,69
9882,USC00519523,1/2/11,0,74
9883,USC00519523,1/3/11,0,74
9884,USC00519523,1/4/11,0,73
9885,USC00519523,1/5/11,0,62
9886,USC00519523,1/6/11,0.15,68
9887,USC00519523,1/7/11,0.02,66
9888,USC00519523,1/8/11,0,73
9889,USC00519523,1/9/11,0,73
9890,USC00519523,1/10/11,0,73
9891,USC00519523,1/11/11,0.43,58
9892,USC00519523,1/12/11,1.34,71
9893,USC00519523,1/13/11,3.62,70
9894,USC00519523,1/14/11,0.1,76
9895,USC00519523,1/15/11,0,66
9896,USC00519523,1/16/11,0,70
9897,USC00519523,1/17/11,0.19,70
9898,USC00519523,1/18/11,0,63
9899,USC00519523,1/19/11,0.07,63
9900,USC00519523,1/20/11,0,70
9901,USC00519523,1/21/11,0,74
9902,USC00519523,1/22/11,0,75
9903,USC00519523,1/23/11,0,76
9904,USC00519523,1/24/11,0,72
9905,USC00519523,1/25/11,0,62
9906,USC00519523,1/26/11,0,65
9907,USC00519523,1/27/11,0,71
9908,USC00519523,1/28/11,0,72
9909,USC00519523,1/29/11,0.01,76
9910,USC00519523,1/30/11,0,67
9911,USC00519523,1/31/11,0.15,66
9912,USC00519523,2/1/11,0,70
9913,USC00519523,2/2/11,0,70
9914,USC00519523,2/3/11,0,66
9915,USC00519523,2/4/11,0,61
9916,USC00519523,2/5/11,0,73
9917,USC00519523,2/6/11,0,75
9918,USC00519523,2/7/11,0.95,67
9919,USC00519523,2/8/11,0.18,71
9920,USC00519523,2/9/11,0,74
9921,USC00519523,2/10/11,0.04,69
9922,USC00519523,2/11/11,0.29,68
9923,USC00519523,2/12/11,1.82,72
9924,USC00519523,2/13/11,0.71,76
9925,USC00519523,2/15/11,0,73
9926,USC00519523,2/16/11,0,73
9927,USC00519523,2/17/11,0,72
9928,USC00519523,2/18/11,0.01,76
9929,USC00519523,2/19/11,0,76
9930,USC00519523,2/20/11,0.3,73
9931,USC00519523,2/21/11,0.02,76
9932,USC00519523,2/22/11,0.01,73
9933,USC00519523,2/23/11,0.01,73
9934,USC00519523,2/24/11,1.44,68
9935,USC00519523,2/25/11,0,66
9936,USC00519523,2/26/11,0.05,77
9937,USC00519523,2/27/11,0,75
9938,USC00519523,2/28/11,0.02,70
9939,USC00519523,3/1/11,0.18,67
9940,USC00519523,3/2/11,0.01,72
9941,USC00519523,3/3/11,0.06,71
9942,USC00519523,3/4/11,1.7,72
9943,USC00519523,3/5/11,0.22,69
9944,USC00519523,3/6/11,0.27,74
9945,USC00519523,3/7/11,0.03,73
9946,USC00519523,3/8/11,0.01,73
9947,USC00519523,3/9/11,0.9,70
9948,USC00519523,3/10/11,0.27,72
9949,USC00519523,3/11/11,0.2,71
9950,USC00519523,3/12/11,0.01,75
9951,USC00519523,3/13/11,0,77
9952,USC00519523,3/14/11,0,70
9953,USC00519523,3/15/11,0,73
9954,USC00519523,3/16/11,0,74
9955,USC00519523,3/17/11,0.07,73
9956,USC00519523,3/18/11,0.05,72
9957,USC00519523,3/19/11,0.08,73
9958,USC00519523,3/20/11,0.23,74
9959,USC00519523,3/21/11,0,74
9960,USC00519523,3/22/11,0.17,73
9961,USC00519523,3/23/11,0,74
9962,USC00519523,3/24/11,0.19,76
9963,USC00519523,3/25/11,0.02,76
9964,USC00519523,3/26/11,0,74
9965,USC00519523,3/27/11,0,74
9966,USC00519523,3/29/11,0,73
9967,USC00519523,3/30/11,0,73
9968,USC00519523,3/31/11,0,73
9969,USC00519523,4/1/11,0.07,73
9970,USC00519523,4/2/11,0,79
9971,USC00519523,4/3/11,0,78
9972,USC00519523,4/4/11,0,73
9973,USC00519523,4/5/11,0,73
9974,USC00519523,4/6/11,0.11,72
9975,USC00519523,4/7/11,0.5,67
9976,USC00519523,4/8/11,0.68,69
9977,USC00519523,4/9/11,0.02,76
9978,USC00519523,4/10/11,0.01,75
9979,USC00519523,4/11/11,0,74
9980,USC00519523,4/12/11,0,74
9981,USC00519523,4/13/11,0,69
9982,USC00519523,4/14/11,0.2,75
9983,USC00519523,4/15/11,0,73
9984,USC00519523,4/16/11,0.22,75
9985,USC00519523,4/17/11,0,73
9986,USC00519523,4/18/11,0,73
9987,USC00519523,4/19/11,0,74
9988,USC00519523,4/20/11,0,71
9989,USC00519523,4/21/11,0,74
9990,USC00519523,4/22/11,0,76
9991,USC00519523,4/23/11,0,79
9992,USC00519523,4/24/11,0,79
9993,USC00519523,4/25/11,0,75
9994,USC00519523,4/26/11,0,77
9995,USC00519523,4/27/11,0,78
9996,USC00519523,4/28/11,0,79
9997,USC00519523,4/29/11,0.07,75
